,CustomerID,Recency,Frequency,Monetary,r_score,f_score,m_score,rfm
1299,1846,152,19,2405.84,2,2,3,223
1300,1847,177,19,2405.76,2,2,3,223
1301,1849,10,27,2405.23,2,3,3,233
1302,1851,1,13,2402.91,2,2,3,223
1303,1852,2,25,2402.37,2,3,3,233
1304,1856,19,24,2399.03,2,3,3,233
1305,1857,44,24,2398.77,2,3,3,233
1306,1860,166,25,2397.42,2,3,3,233
1307,1872,6,31,2391.6,2,3,3,233
1308,1873,1,18,2390.84,2,2,3,223
1309,1876,15,25,2389.61,2,3,3,233
1310,1877,30,29,2389.13,2,3,3,233
1311,1881,167,20,2388.15,2,2,3,223
1312,1883,2,16,2387.1,2,2,3,223
1313,1884,63,25,2387.04,2,3,3,233
1314,1885,1,24,2386.87,2,3,3,233
1315,1886,52,27,2386.61,2,3,3,233
1316,1892,115,15,2383.72,2,2,3,223
1317,1894,52,27,2382.69,2,3,3,233
1318,1895,13,28,2382.62,2,3,3,233
1319,1897,9,25,2380.5,2,3,3,233
1320,1902,112,18,2378.43,2,2,3,223
1321,1903,14,19,2378.04,2,2,3,223
1322,1913,12,22,2373.47,2,2,3,223
1323,1915,149,18,2372.62,2,2,3,223
1324,1921,37,20,2370.96,2,2,3,223
1325,1922,103,23,2370.58,2,3,3,233
1326,1930,87,19,2366.8,2,2,3,223
1327,1935,10,20,2364.63,2,2,3,223
1328,1937,7,19,2364.05,2,2,3,223
1329,1939,18,23,2361.4,2,3,3,233
1330,1940,6,35,2361.14,2,3,3,233
1331,1949,24,23,2358.01,2,3,3,233
1332,1951,14,44,2357.57,2,3,3,233
1333,1955,153,13,2354.89,2,2,3,223
1334,1957,75,18,2354.04,2,2,3,223
1335,1960,21,19,2352.9,2,2,3,223
1336,1964,24,33,2350.47,2,3,3,233
1337,1967,152,17,2349.48,2,2,3,223
1338,1971,207,14,2346.88,1,2,3,123
1339,1975,2,29,2345.13,2,3,3,233
1340,1976,9,21,2343.98,2,2,3,223
1341,1979,86,19,2341.17,2,2,3,223
1342,1981,108,20,2340.82,2,2,3,223
1343,1985,147,26,2338.81,2,3,3,233
1344,1986,38,23,2338.69,2,3,3,233
1345,1991,207,25,2335.18,1,3,3,133
1346,1995,6,31,2334.57,2,3,3,233
1347,1996,22,14,2333.86,2,2,3,223
1348,1997,91,18,2333.65,2,2,3,223
1349,2005,19,27,2330.31,2,3,3,233
1350,2008,54,18,2329.36,2,2,3,223
1351,2009,189,21,2329.12,2,2,3,223
1352,2015,51,21,2327.75,2,2,3,223
1353,2016,1,9,2327.53,2,2,3,223
1354,2021,148,20,2324.84,2,2,3,223
1355,2022,2,22,2324.04,2,2,3,223
1356,2030,131,14,2318.24,2,2,3,223
1357,2034,180,21,2316.8,2,2,3,223
1358,2041,129,26,2307.96,2,3,3,233
1359,2043,16,23,2306.56,2,3,3,233
1360,2052,7,20,2301.67,2,2,3,223
1361,2054,3,23,2301.63,2,3,3,233
1362,2057,75,21,2298.68,2,2,3,223
1363,2063,122,20,2293.65,2,2,3,223
1364,2069,85,19,2291.27,2,2,3,223
1365,2070,28,15,2290.81,2,2,3,223
1366,2074,36,31,2288.78,2,3,3,233
1367,2078,2,26,2287.82,2,3,3,233
1368,2079,121,27,2287.42,2,3,3,233
1369,2080,26,28,2286.77,2,3,3,233
1370,2082,76,18,2285.8,2,2,3,223
1371,2084,51,23,2284.78,2,3,3,233
1372,2085,30,25,2282.97,2,3,3,233
1373,2096,1,20,2277.34,2,2,3,223
1374,2101,23,26,2275.19,2,3,3,233
1375,2102,31,26,2275.09,2,3,3,233
1376,2103,125,16,2274.96,2,2,3,223
1377,2105,8,23,2274.44,2,3,3,233
1378,2109,1,40,2274.19,2,3,3,233
1379,2115,54,24,2270.29,2,3,3,233
1380,2118,142,15,2269.57,2,2,3,223
1381,2120,14,23,2269.26,2,3,3,233
1382,2121,12,17,2268.59,2,2,3,223
1383,2123,24,15,2268.17,2,2,3,223
1384,2126,14,27,2267.37,2,3,3,233
1385,2129,119,22,2266.02,2,2,3,223
1386,2131,92,28,2264.69,2,3,3,233
1387,2135,88,16,2262.11,2,2,3,223
1388,2144,14,23,2259.8,2,3,3,233
1389,2149,89,19,2257.33,2,2,3,223
1390,2153,146,17,2255.07,2,2,3,223
1391,2157,152,11,2251.16,2,2,3,223
1392,2158,87,31,2250.5,2,3,3,233
1393,2159,6,30,2249.64,2,3,3,233
1394,2161,201,19,2248.69,2,2,3,223
1395,2165,88,21,2247.82,2,2,3,223
1396,2168,3,17,2246.06,2,2,3,223
1397,2170,103,8,2245.18,2,2,3,223
1398,2171,19,22,2244.81,2,2,3,223
1399,2182,79,19,2238.56,2,2,3,223
1400,2191,86,21,2235.5,2,2,3,223
1401,2194,1,25,2234.03,2,3,3,233
1402,2196,82,18,2233.56,2,2,3,223
1403,2202,27,24,2230.41,2,3,3,233
1404,2206,20,20,2228.87,2,2,3,223
1405,2210,6,19,2227.37,2,2,3,223
1406,2212,35,22,2225.57,2,2,3,223
1407,2214,160,24,2225.07,2,3,3,233
1408,2215,24,24,2224.84,2,3,3,233
1409,2219,80,23,2223.1,2,3,3,233
1410,2220,166,26,2222.74,2,3,3,233
1411,2224,24,27,2221.87,2,3,3,233
1412,2226,85,27,2220.33,2,3,3,233
1413,2231,119,24,2217.64,2,3,3,233
1414,2232,124,17,2217.35,2,2,3,223
1415,2240,58,21,2212.93,2,2,3,223
1416,2246,25,21,2210.38,2,2,3,223
1417,2251,76,26,2207.57,2,3,3,233
1418,2253,116,19,2206.37,2,2,3,223
1419,2258,197,16,2203.19,2,2,3,223
1420,2264,128,14,2201.17,2,2,3,223
1421,2266,177,17,2200.87,2,2,3,223
1422,2270,48,22,2199.71,2,2,3,223
1423,2273,4,25,2198.66,2,3,3,233
1424,2274,174,20,2198.47,2,2,3,223
1425,2281,40,22,2197.45,2,2,3,223
1426,2286,14,25,2196.48,2,3,3,233
1427,2289,2,17,2194.86,2,2,3,223
1428,2293,161,17,2192.84,2,2,3,223
1429,2294,6,19,2191.76,2,2,3,223
1430,2313,75,16,2186.71,2,2,3,223
1431,2316,122,16,2185.66,2,2,3,223
1432,2317,71,25,2185.62,2,3,3,233
1433,2318,22,30,2184.98,2,3,3,233
1434,2320,81,19,2184.87,2,2,3,223
1435,2322,71,22,2183.87,2,2,3,223
1436,2327,33,21,2182.56,2,2,3,223
1437,2333,10,24,2179.26,2,3,3,233
1438,2338,79,21,2178.33,2,2,3,223
1439,2343,41,19,2176.8,2,2,3,223
1440,2352,26,18,2170.5,2,2,3,223
1441,2354,138,18,2169.85,2,2,3,223
1442,2355,4,25,2169.17,2,3,3,233
1443,2360,41,16,2167.76,2,2,3,223
1444,2363,150,16,2167.25,2,2,3,223
1445,2371,172,21,2165.72,2,2,3,223
1446,2373,108,20,2164.85,2,2,3,223
1447,2375,11,17,2163.91,2,2,3,223
1448,2376,71,19,2162.76,2,2,3,223
1449,2380,107,28,2160.07,2,3,3,233
1450,2382,5,25,2159.9,2,3,3,233
1451,2383,6,22,2158.95,2,2,3,223
1452,2388,12,16,2157.07,2,2,3,223
1453,2389,17,23,2156.93,2,3,3,233
1454,2395,18,17,2154.99,2,2,3,223
1455,2396,27,19,2154.81,2,2,3,223
1456,2402,37,21,2152.28,2,2,3,223
1457,2404,10,19,2151.83,2,2,3,223
1458,2406,134,19,2151.2,2,2,3,223
1459,2415,19,17,2147.9,2,2,3,223
1460,2420,117,17,2146.04,2,2,3,223
1461,2424,202,18,2145.45,2,2,3,223
1462,2429,1,22,2144.1,2,2,3,223
1463,2432,128,21,2143.24,2,2,3,223
1464,2434,198,20,2142.07,2,2,3,223
1465,2442,11,22,2137.4,2,2,3,223
1466,2443,179,19,2137.25,2,2,3,223
1467,2444,46,24,2137.1,2,3,3,233
1468,2454,50,33,2134.7,2,3,3,233
1469,2457,35,21,2133.45,2,2,3,223
1470,2461,77,24,2132.86,2,3,3,233
1471,2462,133,23,2132.39,2,3,3,233
1472,2464,130,19,2131.67,2,2,3,223
1473,2466,35,12,2130.96,2,2,3,223
1474,2470,68,14,2130.07,2,2,3,223
1475,2474,13,26,2128.19,2,3,3,233
1476,2475,19,16,2128.07,2,2,3,223
1477,2480,81,17,2126.35,2,2,3,223
1478,2482,173,17,2125.89,2,2,3,223
1479,2483,1,13,2125.67,2,2,3,223
1480,2490,157,14,2121.87,2,2,3,223
1481,2491,188,19,2121.84,2,2,3,223
1482,2493,1,25,2120.69,2,3,3,233
1483,2494,84,21,2120.24,2,2,3,223
1484,2495,93,24,2120.22,2,3,3,233
1485,2498,13,31,2118.33,2,3,3,233
1486,2499,12,23,2118.2,2,3,3,233
1487,2502,56,25,2117.37,2,3,3,233
1488,2503,153,26,2117.2,2,3,3,233
1489,2505,28,30,2116.69,2,3,3,233
1490,2506,151,19,2116.63,2,2,3,223
1491,2511,128,23,2114.41,2,3,3,233
1492,2516,6,18,2113.44,2,2,3,223
1493,2518,60,33,2112.97,2,3,3,233
1494,2519,130,21,2112.64,2,2,3,223
1495,2521,43,21,2112.36,2,2,3,223
1496,2527,90,21,2111.84,2,2,3,223
1497,2530,28,28,2110.72,2,3,3,233
1498,2534,61,14,2107.34,2,2,3,223
1499,2537,90,12,2106.86,2,2,3,223
1500,2540,179,14,2105.9,2,2,3,223
1501,2542,59,21,2105.25,2,2,3,223
1502,2544,194,15,2104.86,2,2,3,223
1503,2545,61,22,2104.72,2,2,3,223
1504,2557,134,5,2099.52,2,2,3,223
1505,2558,127,17,2099.06,2,2,3,223
1506,2559,21,21,2099.02,2,2,3,223
1507,2563,9,19,2098.22,2,2,3,223
1508,2565,33,11,2097.01,2,2,3,223
1509,2571,136,20,2093.0,2,2,3,223
1510,2577,8,20,2090.55,2,2,3,223
1511,2583,29,17,2088.81,2,2,3,223
1512,2588,130,48,2086.62,2,3,3,233
1513,2594,4,21,2085.7,2,2,3,223
1514,2595,6,19,2085.42,2,2,3,223
1515,2596,3,16,2085.37,2,2,3,223
1516,2600,55,15,2084.26,2,2,3,223
1517,2604,46,18,2083.83,2,2,3,223
1518,2615,35,22,2079.04,2,2,3,223
1519,2620,33,21,2077.33,2,2,3,223
1520,2621,12,18,2076.98,2,2,3,223
1521,2627,124,19,2073.76,2,2,3,223
1522,2630,9,25,2072.41,2,3,3,233
1523,2631,82,19,2072.18,2,2,3,223
1524,2640,49,25,2069.46,2,3,3,233
1525,2644,130,17,2067.86,2,2,3,223
1526,2645,29,18,2067.83,2,2,3,223
1527,2647,9,19,2066.83,2,2,3,223
1528,2649,71,18,2066.39,2,2,3,223
1529,2652,78,26,2066.04,2,3,3,233
1530,2659,115,20,2063.86,2,2,3,223
1531,2662,94,16,2062.43,2,2,3,223
1532,2667,130,19,2060.51,2,2,3,223
1533,2668,13,20,2059.73,2,2,3,223
1534,2671,33,24,2058.85,2,3,3,233
1535,2672,161,24,2058.81,2,3,3,233
1536,2680,69,20,2055.51,2,2,3,223
1537,2686,85,21,2053.81,2,2,3,223
1538,2704,25,14,2046.87,2,2,3,223
1539,2709,163,23,2044.94,2,3,3,233
1540,2716,5,29,2042.67,2,3,3,233
1541,2718,101,10,2041.74,2,2,3,223
1542,2733,129,20,2038.56,2,2,3,223
1543,2735,107,15,2037.91,2,2,3,223
1544,2737,180,11,2037.44,2,2,3,223
1545,2739,178,16,2036.95,2,2,3,223
1546,2740,69,21,2036.66,2,2,3,223
1547,2745,113,25,2034.37,2,3,3,233
1548,2746,35,20,2034.09,2,2,3,223
1549,2747,37,21,2033.94,2,2,3,223
1550,2752,16,34,2032.74,2,3,3,233
1551,2753,116,34,2032.56,2,3,3,233
1552,2767,55,13,2027.57,2,2,3,223
1553,2768,18,20,2027.55,2,2,3,223
1554,2771,39,12,2026.88,2,2,3,223
1555,2772,181,14,2026.86,2,2,3,223
1556,2777,1,8,2024.43,2,2,3,223
1557,2781,89,11,2023.85,2,2,3,223
1558,2784,10,11,2023.17,2,2,3,223
1559,2787,14,24,2020.53,2,3,3,233
1560,2801,39,12,2016.91,2,2,3,223
1561,2806,9,26,2015.83,2,3,3,233
1562,2807,36,18,2015.65,2,2,3,223
1563,2811,2,18,2015.35,2,2,3,223
1564,2812,183,14,2015.25,2,2,3,223
1565,2813,6,15,2014.86,2,2,3,223
1566,2814,49,29,2014.81,2,3,3,233
1567,2819,58,18,2013.84,2,2,3,223
1568,2822,65,17,2012.43,2,2,3,223
1569,2825,7,18,2011.57,2,2,3,223
1570,2832,31,23,2010.27,2,3,3,233
1571,2837,20,26,2009.12,2,3,3,233
1572,2841,28,17,2007.97,2,2,3,223
1573,2847,37,17,2006.86,2,2,3,223
1574,2849,17,21,2006.51,2,2,3,223
1575,2851,39,23,2005.8,2,3,3,233
1576,2852,144,14,2005.67,2,2,3,223
1577,2858,1,10,2004.09,2,2,3,223
1578,2871,92,23,1999.49,2,3,3,233
1579,2872,1,15,1999.14,2,2,3,223
1580,2879,15,18,1997.83,2,2,3,223
1581,2887,11,21,1994.79,2,2,3,223
1582,2888,121,29,1994.05,2,3,3,233
1583,2890,1,28,1993.5,2,3,3,233
1584,2900,111,23,1990.44,2,3,3,233
1585,2903,87,18,1989.83,2,2,3,223
1586,2907,85,27,1989.39,2,3,3,233
1587,2910,113,24,1988.86,2,3,3,233
1588,2911,13,29,1988.67,2,3,3,233
1589,2912,107,21,1988.48,2,2,3,223
1590,2914,143,20,1987.82,2,2,3,223
1591,2918,36,18,1985.94,2,2,3,223
1592,2922,68,12,1984.3,2,2,3,223
1593,2924,40,18,1983.86,2,2,3,223
1594,2928,207,11,1981.59,1,2,3,123
1595,2933,73,7,1979.92,2,2,3,223
1596,2936,58,15,1979.11,2,2,3,223
1597,2938,152,24,1978.87,2,3,3,233
1598,2944,4,17,1975.49,2,2,3,223
1599,2948,3,8,1974.47,2,2,3,223
1600,2950,21,26,1974.15,2,3,3,233
1601,2955,4,18,1972.87,2,2,3,223
1602,2964,111,21,1969.95,2,2,3,223
1603,2967,2,21,1969.37,2,2,3,223
1604,2978,37,18,1965.86,2,2,3,223
1605,2980,10,28,1965.17,2,3,3,233
1606,2981,185,20,1964.78,2,2,3,223
1607,2983,27,20,1964.47,2,2,3,223
1608,2987,23,24,1962.96,2,3,3,233
1609,2988,147,18,1962.22,2,2,3,223
1610,2990,31,16,1961.75,2,2,3,223
1611,2993,96,22,1961.4,2,2,3,223
1612,2994,5,20,1961.24,2,2,3,223
1613,2998,62,16,1960.08,2,2,3,223
1614,3000,17,21,1959.16,2,2,3,223
1615,3002,94,9,1958.0,2,2,3,223
1616,3004,1,17,1957.14,2,2,3,223
1617,3007,11,18,1956.83,2,2,3,223
1618,3010,68,20,1956.25,2,2,3,223
1619,3011,19,28,1956.04,2,3,3,233
1620,3021,113,9,1953.45,2,2,3,223
1621,3023,33,18,1952.48,2,2,3,223
1622,3028,158,10,1950.95,2,2,3,223
1623,3035,8,21,1947.19,2,2,3,223
1624,3041,136,15,1946.28,2,2,3,223
1625,3044,69,19,1945.86,2,2,3,223
1626,3053,51,17,1944.15,2,2,3,223
1627,3089,20,9,1934.89,2,2,3,223
1628,3102,1,17,1931.17,2,2,3,223
1629,3108,2,26,1927.85,2,3,3,233
1630,3109,132,26,1927.77,2,3,3,233
1631,3115,34,22,1926.78,2,2,3,223
1632,3119,69,29,1925.43,2,3,3,233
1633,3122,1,9,1924.96,2,2,3,223
1634,3124,1,15,1924.86,2,2,3,223
1635,3125,26,15,1924.86,2,2,3,223
1636,3128,1,18,1924.45,2,2,3,223
1637,3129,43,18,1924.44,2,2,3,223
1638,3130,15,15,1924.13,2,2,3,223
1639,3132,37,17,1923.96,2,2,3,223
1640,3135,109,16,1922.27,2,2,3,223
1641,3140,110,24,1920.96,2,3,3,233
1642,3148,2,23,1918.88,2,3,3,233
1643,3151,143,11,1918.05,2,2,3,223
1644,3165,22,14,1913.06,2,2,3,223
1645,3167,22,26,1912.7,2,3,3,233
1646,3180,111,20,1909.42,2,2,3,223
1647,3186,9,21,1908.84,2,2,3,223
1648,3194,41,21,1906.76,2,2,3,223
1649,3200,38,18,1905.35,2,2,3,223
1650,3202,1,9,1905.12,2,2,3,223
1651,3207,207,9,1903.73,1,2,3,123
1652,3217,83,18,1901.25,2,2,3,223
1653,3218,75,16,1900.35,2,2,3,223
1654,3219,33,30,1900.24,2,3,3,233
1655,3236,193,17,1895.83,2,2,3,223
1656,3237,56,38,1895.71,2,3,3,233
1657,3243,143,16,1893.84,2,2,3,223
1658,3244,9,20,1893.75,2,2,3,223
1659,3248,136,17,1892.66,2,2,3,223
1660,3249,55,21,1892.09,2,2,3,223
1661,3252,89,18,1891.79,2,2,3,223
1662,3253,109,15,1890.85,2,2,3,223
1663,3254,71,15,1890.8,2,2,3,223
1664,3255,41,19,1890.66,2,2,3,223
1665,3257,16,22,1890.55,2,2,3,223
1666,3261,1,18,1890.12,2,2,3,223
1667,3274,7,18,1886.65,2,2,3,223
1668,3277,89,18,1886.19,2,2,3,223
1669,3278,55,22,1886.11,2,2,3,223
1670,3280,1,13,1886.04,2,2,3,223
1671,3286,16,25,1884.05,2,3,3,233
1672,3292,87,19,1883.14,2,2,3,223
1673,3299,32,16,1881.87,2,2,3,223
1674,3301,153,9,1881.53,2,2,3,223
1675,3308,108,21,1880.42,2,2,3,223
1676,3313,1,12,1879.72,2,2,3,223
1677,3315,3,25,1879.59,2,3,3,233
1678,3316,12,19,1879.57,2,2,3,223
1679,3319,35,18,1878.85,2,2,3,223
1680,3320,31,24,1878.82,2,3,3,233
1681,3322,112,18,1878.4,2,2,3,223
1682,3324,36,24,1877.88,2,3,3,233
1683,3326,30,32,1877.76,2,3,3,233
1684,3332,131,42,1876.94,2,3,3,233
1685,3335,1,19,1876.65,2,2,3,223
1686,3336,172,15,1876.25,2,2,3,223
1687,3339,10,26,1875.33,2,3,3,233
1688,3341,31,27,1874.63,2,3,3,233
1689,3344,112,23,1873.43,2,3,3,233
1690,3345,151,14,1873.37,2,2,3,223
1691,3351,92,18,1870.95,2,2,3,223
1692,3360,95,19,1869.34,2,2,3,223
1693,3362,131,18,1868.84,2,2,3,223
1694,3363,12,23,1868.53,2,3,3,233
1695,3365,1,21,1868.29,2,2,3,223
1696,3366,116,18,1868.14,2,2,3,223
1697,3367,83,15,1867.85,2,2,3,223
1698,3368,59,33,1867.74,2,3,3,233
1699,3369,21,22,1867.68,2,2,3,223
1700,3373,109,18,1867.1,2,2,3,223
1701,3377,186,24,1866.76,2,3,3,233
1702,3379,135,11,1866.45,2,2,3,223
1703,3414,1,10,1858.95,2,2,3,223
1704,3417,13,19,1858.31,2,2,3,223
1705,3421,1,17,1857.86,2,2,3,223
1706,3425,37,17,1857.31,2,2,3,223
1707,3450,148,14,1851.86,2,2,3,223
1708,3454,32,19,1851.28,2,2,3,223
1709,3459,100,19,1849.76,2,2,3,223
1710,3460,61,12,1849.22,2,2,3,223
1711,3465,9,25,1847.3,2,3,3,233
1712,3467,8,18,1846.87,2,2,3,223
1713,3468,197,16,1846.84,2,2,3,223
1714,3470,10,16,1846.62,2,2,3,223
1715,3484,51,13,1840.92,2,2,3,223
1716,3493,167,7,1839.75,2,2,3,223
1717,3495,7,28,1839.43,2,3,3,233
1718,3500,6,26,1838.16,2,3,3,233
1719,3506,117,18,1837.15,2,2,3,223
1720,3518,6,22,1834.58,2,2,3,223
1721,3526,32,18,1832.85,2,2,3,223
1722,3541,7,23,1828.02,2,3,3,233
1723,3549,39,12,1826.78,2,2,3,223
1724,3554,51,15,1825.96,2,2,3,223
1725,3559,25,18,1825.58,2,2,3,223
1726,3564,54,21,1825.32,2,2,3,223
1727,3565,74,22,1825.24,2,2,3,223
1728,3572,207,8,1824.44,1,2,3,123
1729,3578,189,13,1823.12,2,2,3,223
1730,3589,74,20,1819.46,2,2,3,223
1731,3602,94,13,1815.41,2,2,3,223
1732,3608,1,13,1813.31,2,2,3,223
1733,3617,14,21,1811.73,2,2,3,223
1734,3621,17,19,1810.55,2,2,3,223
1735,3623,39,20,1810.15,2,2,3,223
1736,3627,19,21,1809.75,2,2,3,223
1737,3631,15,25,1809.32,2,3,3,233
1738,3653,30,26,1804.31,2,3,3,233
1739,3654,63,17,1804.14,2,2,3,223
1740,3657,19,19,1803.16,2,2,3,223
1741,3658,20,15,1803.16,2,2,3,223
1742,3672,88,23,1800.18,2,3,3,233
1743,3674,37,19,1800.11,2,2,3,223
1744,3675,117,21,1800.05,2,2,3,223
1745,3687,1,15,1796.57,2,2,3,223
1746,3690,5,18,1795.96,2,2,3,223
1747,3699,12,16,1793.86,2,2,3,223
1748,3706,87,9,1792.0,2,2,3,223
1749,3711,12,23,1791.12,2,3,3,233
1750,3712,1,8,1790.97,2,2,3,223
1751,3725,150,15,1788.85,2,2,3,223
1752,3726,59,18,1788.69,2,2,3,223
1753,3731,23,29,1787.49,2,3,3,233
1754,3770,29,26,1779.05,2,3,3,233
1755,3779,108,20,1777.8,2,2,3,223
1756,3782,12,29,1777.63,2,3,3,233
1757,3786,6,19,1776.97,2,2,3,223
1758,3789,11,9,1776.65,2,2,3,223
1759,3791,56,21,1776.42,2,2,3,223
1760,3796,61,20,1775.8,2,2,3,223
1761,3800,27,17,1773.85,2,2,3,223
1762,3801,16,19,1773.84,2,2,3,223
1763,3802,16,19,1773.32,2,2,3,223
1764,3806,127,24,1772.2,2,3,3,233
1765,3810,107,35,1771.75,2,3,3,233
1766,3811,137,15,1771.07,2,2,3,223
1767,3817,45,30,1769.91,2,3,3,233
1768,3843,67,26,1763.15,2,3,3,233
1769,3844,41,11,1762.95,2,2,3,223
1770,3848,32,19,1762.81,2,2,3,223
1771,3855,9,18,1761.35,2,2,3,223
1772,3857,113,17,1760.94,2,2,3,223
1773,3865,74,22,1758.78,2,2,3,223
1774,3867,1,10,1757.96,2,2,3,223
1775,3869,130,26,1757.82,2,3,3,233
1776,3870,26,19,1757.57,2,2,3,223
1777,3880,1,25,1756.37,2,3,3,233
1778,3882,89,23,1756.03,2,3,3,233
1779,3883,25,16,1755.94,2,2,3,223
1780,3889,43,14,1754.47,2,2,3,223
1781,3904,86,17,1750.79,2,2,3,223
1782,3906,36,21,1750.31,2,2,3,223
1783,3913,18,17,1749.25,2,2,3,223
1784,3914,1,13,1748.81,2,2,3,223
1785,3915,207,12,1748.68,1,2,3,123
1786,3916,207,27,1748.65,1,3,3,133
1787,3919,76,6,1748.19,2,2,3,223
1788,3923,88,19,1747.06,2,2,3,223
1789,3927,111,11,1746.09,2,2,3,223
1790,3938,1,11,1744.81,2,2,3,223
1791,3946,184,16,1743.85,2,2,3,223
1792,3949,104,17,1742.86,2,2,3,223
1793,3952,62,20,1741.2,2,2,3,223
1794,3958,64,12,1740.34,2,2,3,223
1795,3965,1,21,1739.11,2,2,3,223
1796,3968,125,13,1738.76,2,2,3,223
1797,3974,11,21,1737.8,2,2,3,223
1798,3985,113,7,1735.47,2,2,3,223
1799,3987,84,21,1735.03,2,2,3,223
1800,4023,71,16,1727.76,2,2,3,223
1801,4025,165,19,1727.05,2,2,3,223
1802,4026,45,20,1726.92,2,2,3,223
1803,4029,1,18,1726.06,2,2,3,223
1804,4035,71,17,1724.95,2,2,3,223
1805,4040,34,18,1724.24,2,2,3,223
1806,4046,166,7,1723.64,2,2,3,223
1807,4063,201,13,1719.97,2,2,3,223
1808,4070,1,10,1718.92,2,2,3,223
1809,4072,117,17,1718.86,2,2,3,223
1810,4073,8,16,1718.66,2,2,3,223
1811,4074,1,18,1718.6,2,2,3,223
1812,4075,24,24,1718.22,2,3,3,233
1813,4080,192,13,1716.88,2,2,3,223
1814,4082,6,8,1715.98,2,2,3,223
1815,4085,82,20,1715.8,2,2,3,223
1816,4088,10,20,1715.29,2,2,3,223
1817,4089,27,22,1715.12,2,2,3,223
1818,4090,140,18,1715.05,2,2,3,223
1819,4104,149,8,1711.64,2,2,3,223
1820,4108,22,13,1710.87,2,2,3,223
1821,4116,26,6,1709.45,2,2,3,223
1822,4138,23,18,1706.37,2,2,3,223
1823,4139,131,16,1706.04,2,2,3,223
1824,4159,10,21,1703.1,2,2,3,223
1825,4173,123,23,1701.01,2,3,3,233
1826,4180,68,17,1699.96,2,2,3,223
1827,4181,1,16,1699.95,2,2,3,223
1828,4199,1,10,1697.25,2,2,3,223
1829,4209,84,18,1695.37,2,2,3,223
1830,4211,34,19,1695.02,2,2,3,223
1831,4214,18,19,1694.8,2,2,3,223
1832,4221,9,23,1693.3,2,3,3,233
1833,4230,1,9,1692.57,2,2,3,223
1834,4232,23,19,1692.35,2,2,3,223
1835,4249,7,21,1689.96,2,2,3,223
1836,4254,179,20,1688.32,2,2,3,223
1837,4265,45,17,1686.78,2,2,3,223
1838,4266,14,15,1686.71,2,2,3,223
1839,4267,11,11,1686.32,2,2,3,223
1840,4268,22,22,1686.06,2,2,3,223
1841,4283,1,8,1682.96,2,2,3,223
1842,4284,71,15,1682.96,2,2,3,223
1843,4294,45,21,1682.03,2,2,3,223
1844,4299,1,12,1681.8,2,2,3,223
1845,4304,53,25,1681.32,2,3,3,233
1846,4305,110,19,1681.21,2,2,3,223
1847,4311,50,18,1680.83,2,2,3,223
1848,4314,84,19,1680.26,2,2,3,223
1849,4315,34,16,1680.12,2,2,3,223
1850,4316,13,20,1680.08,2,2,3,223
1851,4320,3,16,1679.9,2,2,3,223
1852,4321,66,18,1679.56,2,2,3,223
1853,4327,5,19,1678.7,2,2,3,223
1854,4330,189,17,1678.03,2,2,3,223
1855,4335,89,16,1676.7,2,2,3,223
1856,4363,140,22,1673.22,2,2,3,223
1857,4373,1,6,1672.6,2,2,3,223
1858,4400,29,5,1668.0,2,2,3,223
1859,4403,36,26,1667.74,2,3,3,233
1860,4429,173,15,1664.32,2,2,3,223
1861,4434,205,14,1662.86,2,2,3,223
1862,4447,100,13,1661.22,2,2,3,223
1863,4456,107,10,1659.89,2,2,3,223
1864,4458,7,26,1659.66,2,3,3,233
1865,4466,115,18,1658.46,2,2,3,223
1866,4472,77,25,1656.95,2,3,3,233
1867,4477,127,14,1656.57,2,2,3,223
1868,4478,187,22,1656.24,2,2,3,223
1869,4481,111,14,1655.88,2,2,3,223
1870,4498,204,12,1651.85,2,2,3,223
1871,4500,5,14,1651.57,2,2,3,223
1872,4504,76,17,1651.34,2,2,3,223
1873,4514,65,17,1650.15,2,2,3,223
1874,4530,102,12,1648.58,2,2,3,223
1875,4533,7,17,1647.77,2,2,3,223
1876,4541,68,21,1646.13,2,2,3,223
1877,4545,135,16,1645.87,2,2,3,223
1878,4558,7,17,1643.43,2,2,3,223
1879,4565,1,20,1641.58,2,2,3,223
1880,4568,40,24,1641.3,2,3,3,233
1881,4572,1,14,1640.34,2,2,3,223
1882,4579,10,21,1639.46,2,2,3,223
1883,4580,65,6,1639.22,2,2,3,223
1884,4582,90,10,1639.02,2,2,3,223
1885,4586,12,26,1638.72,2,3,3,233
1886,4589,4,14,1637.97,2,2,3,223
1887,4594,102,16,1637.56,2,2,3,223
1888,4597,16,28,1636.6,2,3,3,233
1889,4600,88,21,1635.65,2,2,3,223
1890,4614,1,14,1633.95,2,2,3,223
1891,4615,1,21,1633.65,2,2,3,223
1892,4616,6,24,1633.58,2,3,3,233
1893,4627,49,20,1631.84,2,2,3,223
1894,4628,41,12,1631.36,2,2,3,223
1895,4638,127,17,1629.36,2,2,3,223
1896,4641,199,17,1628.84,2,2,3,223
1897,4651,8,14,1627.72,2,2,3,223
1898,4662,1,11,1626.43,2,2,3,223
1899,4663,22,28,1625.96,2,3,3,233
1900,4665,100,15,1625.75,2,2,3,223
1901,4668,1,9,1625.12,2,2,3,223
1902,4678,1,14,1623.52,2,2,3,223
1903,4683,1,17,1622.99,2,2,3,223
1904,4695,96,10,1620.91,2,2,3,223
1905,4701,109,18,1619.84,2,2,3,223
